match_id,competition,season,team,player,minute,x,y,distance_to_goal,shooting_angle,shot_type,shot_body_part,shot_technique,play_pattern,under_pressure,is_goal,statsbomb_xg
3888718,FIFA World Cup,1974,Netherlands,Johnny Rep,54,110.8,54.1,16.835973390332978,15.386458098800091,Open Play,Right Foot,Normal,From Counter,1,0,0.064694464
3888718,FIFA World Cup,1974,Netherlands,Rob Rensenbrink,59,102.9,39.7,17.102631376487064,26.324174427767627,Open Play,Left Foot,Normal,From Free Kick,0,1,0.09795348
3888718,FIFA World Cup,1974,German DR,Jürgen Pommerenke,60,84.5,48.1,36.4123605386962,12.233353187152188,Open Play,Right Foot,Normal,From Throw In,0,0,0.007422142
3888718,FIFA World Cup,1974,Netherlands,Ruud Krol,63,100.9,26.8,23.217450333746807,16.284809069349954,Open Play,Right Foot,Normal,Regular Play,0,0,0.03766405
3888718,FIFA World Cup,1974,German DR,Jürgen Sparwasser,68,103.7,21.7,24.506733768497178,12.574876576380548,Open Play,Right Foot,Normal,From Free Kick,0,0,0.018291144
3888718,FIFA World Cup,1974,German DR,Bernd Bransch,77,102.2,50.9,20.872230355187245,18.743636124367598,Open Play,Left Foot,Normal,From Free Kick,0,0,0.06542536
3888718,FIFA World Cup,1974,Netherlands,Willem van Hanegem,81,99.2,53.4,24.74267568392715,15.594469679182481,Free Kick,Left Foot,Normal,From Free Kick,0,0,0.059388068
3888718,FIFA World Cup,1974,German DR,Bernd Bransch,84,85.9,53.0,36.4939721049929,11.71289489882581,Free Kick,Left Foot,Normal,From Free Kick,0,0,0.008191891
3888720,FIFA World Cup,1974,Netherlands,Johan Neeskens,1,108.0,40.0,12.0,36.86989764584404,Penalty,Right Foot,Normal,Other,0,1,0.7835
3888720,FIFA World Cup,1974,Germany,Paul Breitner,2,102.1,21.1,26.031135203828512,12.212631945633737,Open Play,Right Foot,Normal,From Free Kick,1,0,0.009115657
3888720,FIFA World Cup,1974,Germany,Paul Breitner,8,96.8,25.3,27.465068723744352,14.110534527250653,Open Play,Right Foot,Normal,Regular Play,1,0,0.023703316
3888720,FIFA World Cup,1974,Germany,Bernd Hölzenbein,12,106.4,24.0,20.999047597450694,14.360632242559968,Open Play,Right Foot,Normal,From Throw In,1,0,0.03440025
3888720,FIFA World Cup,1974,Germany,Rainer Bonhof,19,86.5,43.9,33.7262509034135,13.440147047200766,Free Kick,Right Foot,Normal,From Free Kick,0,0,0.022628827
3888720,FIFA World Cup,1974,Germany,Paul Breitner,25,108.1,40.1,11.900420160649796,37.156345075648375,Penalty,Right Foot,Normal,Other,0,1,0.7835
3888720,FIFA World Cup,1974,Germany,Berti Vogts,28,106.5,27.9,18.128982321134302,19.056097109946037,Open Play,Right Foot,Half Volley,Regular Play,0,0,0.14180617
3888720,FIFA World Cup,1974,Germany,Franz Beckenbauer,35,99.4,53.0,24.35898191632811,15.930715161970276,Free Kick,Right Foot,Normal,From Free Kick,0,0,0.060372394
3888720,FIFA World Cup,1974,Netherlands,Johnny Rep,36,108.3,30.2,15.262044423995105,23.339018723188154,Open Play,Left Foot,Normal,From Counter,0,0,0.26400396
3888720,FIFA World Cup,1974,Germany,Bernd Hölzenbein,37,96.0,32.8,25.05673562138532,17.42225010950855,Open Play,Right Foot,Normal,Regular Play,0,0,0.024136694
3888720,FIFA World Cup,1974,Netherlands,Johan Neeskens,41,107.1,32.1,15.126797413861274,25.869527320933496,Open Play,Head,Normal,From Throw In,0,0,0.037906162
3888720,FIFA World Cup,1974,Germany,Gerhard Müller,42,110.0,44.3,10.885311203635842,37.97431514901338,Open Play,Right Foot,Normal,Regular Play,0,1,0.19773011
3888720,FIFA World Cup,1974,Germany,Rainer Bonhof,47,111.7,43.5,9.007774419910834,45.5488100525835,Open Play,Head,Normal,From Corner,0,0,0.11224094
3888720,FIFA World Cup,1974,Netherlands,Johnny Rep,50,104.1,48.8,18.17278184538625,22.036786436459256,Open Play,Right Foot,Volley,From Throw In,0,0,0.053565416
3888720,FIFA World Cup,1974,Netherlands,René van de Kerkhof,52,111.6,30.5,12.681088281373965,24.89395670441707,Open Play,Right Foot,Normal,From Corner,1,0,0.07940604
3888720,FIFA World Cup,1974,Netherlands,Willem van Hanegem,54,113.6,35.1,8.060397012554658,46.27531683041682,Open Play,Head,Normal,From Free Kick,0,0,0.14495784
3888720,FIFA World Cup,1974,Netherlands,Willem van Hanegem,57,108.5,37.0,11.884864324004713,36.29843359591447,Open Play,Head,Normal,From Goal Kick,0,0,0.06877362
3888720,FIFA World Cup,1974,Netherlands,Johnny Rep,72,114.7,47.7,9.347726996441434,30.71047793366849,Open Play,Right Foot,Volley,From Corner,0,0,0.060700815
3888720,FIFA World Cup,1974,Netherlands,Theo de Jong,73,95.3,44.7,25.14318993286254,17.780293212765297,Open Play,Right Foot,Normal,From Corner,0,0,0.0451864
3888720,FIFA World Cup,1974,Netherlands,René van de Kerkhof,74,106.7,30.1,16.58010856418015,22.341166668644977,Open Play,Right Foot,Half Volley,Regular Play,1,0,0.08091025
3888720,FIFA World Cup,1974,Netherlands,Arie Haan,75,94.1,40.2,25.90077218926108,17.557805580348667,Open Play,Right Foot,Half Volley,From Free Kick,0,0,0.023180755
3888720,FIFA World Cup,1974,Netherlands,Johnny Rep,76,113.6,42.7,6.946221994724908,57.79387913725217,Open Play,Right Foot,Half Volley,From Free Kick,0,0,0.32297987
3888720,FIFA World Cup,1974,Netherlands,Johnny Rep,78,113.3,56.6,17.90111728356641,9.984895931211494,Open Play,Right Foot,Normal,From Counter,0,0,0.013328759
3888720,FIFA World Cup,1974,Netherlands,Willem van Hanegem,79,107.3,34.0,14.045995870709918,29.267493060589963,Open Play,Head,Normal,From Free Kick,1,0,0.022153089
3888720,FIFA World Cup,1974,Netherlands,René van de Kerkhof,80,117.7,26.0,14.187670703818862,5.671095705840395,Open Play,Left Foot,Normal,From Throw In,0,0,0.010043628
3888720,FIFA World Cup,1974,Netherlands,Johan Neeskens,85,90.0,36.3,30.22730553655089,14.968117357356517,Open Play,Right Foot,Normal,Regular Play,0,0,0.018901216
3888719,FIFA World Cup,1974,Netherlands,Johan Cruyff,6,110.6,37.1,9.837174391053567,42.95472254088022,Open Play,Left Foot,Normal,From Throw In,1,0,0.14206623
3888719,FIFA World Cup,1974,Netherlands,Willem van Hanegem,6,105.6,32.6,16.19012044427095,25.08261889995936,Open Play,Left Foot,Volley,From Corner,0,0,0.05371166
3888719,FIFA World Cup,1974,Netherlands,Wim Suurbier,7,95.8,64.0,34.082840257232085,9.591709806164037,Open Play,Right Foot,Normal,Regular Play,1,0,0.004546088
3888719,FIFA World Cup,1974,Netherlands,Johan Neeskens,8,102.1,20.3,26.617663308412332,11.683350050226561,Open Play,Left Foot,Normal,From Free Kick,1,0,0.010441021
3888719,FIFA World Cup,1974,Brazil,Valdomiro Vaz Franco,16,89.6,22.5,35.07720057245162,11.32435791838125,Open Play,Right Foot,Normal,Regular Play,0,0,0.0076797223
3888719,FIFA World Cup,1974,Netherlands,Johan Neeskens,19,107.5,37.4,12.767536959022285,34.2245492551978,Open Play,Head,Normal,From Free Kick,0,0,0.066970155
3888719,FIFA World Cup,1974,Brazil,Paulo Cézar Lima,24,106.1,32.5,15.794302770302972,25.469060674656674,Open Play,Left Foot,Normal,Regular Play,0,0,0.4542412
3888719,FIFA World Cup,1974,Netherlands,Wim Suurbier,29,114.3,27.3,13.920488497175667,14.386046846292231,Open Play,Right Foot,Normal,Regular Play,0,0,0.06923474
3888719,FIFA World Cup,1974,Netherlands,Rob Rensenbrink,31,106.5,31.8,15.795252451290546,24.822739654716774,Open Play,Left Foot,Half Volley,From Free Kick,0,0,0.04652397
3888719,FIFA World Cup,1974,Brazil,Roberto Rivelino,34,83.4,44.2,36.840195439221,12.315133342369757,Free Kick,Left Foot,Normal,From Free Kick,0,0,0.0068892003
3888719,FIFA World Cup,1974,Brazil,José Guimarães Dirceu,39,95.3,37.6,24.81632527188504,18.232693825674907,Open Play,Left Foot,Normal,Regular Play,0,0,0.03284647
3888719,FIFA World Cup,1974,Brazil,Jair Ventura Filho,39,106.9,36.2,13.64001466274871,31.645084949907908,Open Play,Right Foot,Normal,Regular Play,0,0,0.1255418
3888719,FIFA World Cup,1974,Brazil,Roberto Rivelino,48,89.7,48.5,31.469667935966527,13.970640177830015,Free Kick,Left Foot,Normal,From Free Kick,0,0,0.026893899
3888719,FIFA World Cup,1974,Brazil,Roberto Rivelino,48,98.1,47.3,23.084626919229173,18.723765706712694,Open Play,Right Foot,Volley,From Free Kick,0,0,0.0285964
3888719,FIFA World Cup,1974,Netherlands,Johan Neeskens,49,107.3,49.6,15.92011306492514,23.16509187924857,Open Play,Right Foot,Half Volley,From Free Kick,1,1,0.040038485
3888719,FIFA World Cup,1974,Netherlands,Johan Neeskens,54,92.9,47.0,27.989462302802455,15.77544748508169,Open Play,Right Foot,Normal,From Corner,0,0,0.02875959
3888719,FIFA World Cup,1974,Netherlands,Johan Neeskens,60,89.9,37.1,30.239378300487587,15.004110700590983,Open Play,Right Foot,Normal,From Free Kick,0,0,0.021362154
3888719,FIFA World Cup,1974,Netherlands,Johan Cruyff,64,111.1,37.8,9.167878707749145,46.295877412341504,Open Play,Right Foot,Volley,From Free Kick,0,1,0.23971517
3888719,FIFA World Cup,1974,Brazil,Francisco das Chagas Marinho,67,99.6,30.9,22.337636401374258,18.67058341145701,Open Play,Right Foot,Normal,From Free Kick,0,0,0.060129955
3888719,FIFA World Cup,1974,Brazil,José Guimarães Dirceu,72,93.1,29.1,29.024472432759225,14.595696302773446,Open Play,Right Foot,Normal,Regular Play,0,0,0.025266137
3888719,FIFA World Cup,1974,Brazil,Paulo César Carpegiani,72,94.6,30.1,27.26114451008982,15.612461008501883,Open Play,Right Foot,Normal,Regular Play,0,0,0.027109712
3888719,FIFA World Cup,1974,Brazil,Francisco das Chagas Marinho,74,100.5,26.7,23.603813251252433,16.081229230232907,Open Play,Right Foot,Normal,From Free Kick,0,0,0.03677878
3888719,FIFA World Cup,1974,Netherlands,Willem van Hanegem,75,88.6,38.6,31.431194695715917,14.491401771923272,Free Kick,Left Foot,Normal,From Free Kick,0,0,0.030520061
3888719,FIFA World Cup,1974,Brazil,Valdomiro Vaz Franco,81,93.0,34.3,27.595108262154,16.158539277575617,Free Kick,Right Foot,Normal,From Free Kick,0,0,0.05632195
3888719,FIFA World Cup,1974,Brazil,Sebastião Miranda da Silva Filho,88,106.5,41.0,13.536986370680884,32.85194453881445,Open Play,Left Foot,Volley,Regular Play,0,0,0.04940919
3888719,FIFA World Cup,1974,Brazil,Paulo César Carpegiani,89,95.4,40.6,24.607315985291848,18.46060329976185,Open Play,Right Foot,Half Volley,From Free Kick,0,0,0.024865055
3888717,FIFA World Cup,1974,Netherlands,Ruud Krol,2,96.4,28.4,26.296767862229757,15.615061044138423,Open Play,Right Foot,Normal,From Throw In,0,0,0.027579393
3888717,FIFA World Cup,1974,Netherlands,Rob Rensenbrink,4,103.1,53.5,21.630071659613154,16.65758896927701,Open Play,Left Foot,Normal,Regular Play,1,0,0.07372688
3888717,FIFA World Cup,1974,Netherlands,Ruud Krol,5,99.1,28.0,24.100000000000005,16.490268408221425,Open Play,Right Foot,Normal,From Corner,1,0,0.038462214
3888717,FIFA World Cup,1974,Netherlands,Johan Neeskens,10,88.9,56.3,35.112675773856935,11.555097893056598,Open Play,Right Foot,Normal,From Keeper,1,0,0.0062121716
3888717,FIFA World Cup,1974,Netherlands,Johan Cruyff,10,115.2,32.3,9.073588044428732,30.067561306422583,Open Play,Left Foot,Normal,Regular Play,0,1,0.83378977
3888717,FIFA World Cup,1974,Netherlands,Wim Jansen,13,109.9,40.3,10.104454463255298,43.18115267311186,Open Play,Left Foot,Normal,Regular Play,0,0,0.12421427
3888717,FIFA World Cup,1974,Netherlands,Wim Jansen,15,111.7,43.5,9.007774419910834,45.5488100525835,Open Play,Left Foot,Volley,Regular Play,0,0,0.15030004
3888717,FIFA World Cup,1974,Netherlands,Johan Neeskens,17,106.5,44.5,14.230249470757707,30.074637538051796,Open Play,Head,Normal,From Throw In,1,0,0.048470452
3888717,FIFA World Cup,1974,Argentina,Roberto Perfumo,19,93.5,46.5,27.285527299284507,16.225467182812835,Free Kick,Right Foot,Normal,From Free Kick,0,0,0.055053458
3888717,FIFA World Cup,1974,Netherlands,Ruud Krol,24,97.7,30.1,24.39877046082445,17.116628120823652,Open Play,Right Foot,Half Volley,From Corner,0,1,0.023542766
3888717,FIFA World Cup,1974,Argentina,Héctor Casimiro Yazalde,26,103.4,27.5,20.78003849852064,17.712267370112908,Open Play,Right Foot,Normal,Regular Play,1,0,0.026314624
3888717,FIFA World Cup,1974,Netherlands,Ruud Krol,33,98.8,17.8,30.69657961402215,10.375811202112994,Open Play,Right Foot,Normal,Regular Play,1,0,0.008769832
3888717,FIFA World Cup,1974,Netherlands,Johan Neeskens,47,109.3,42.7,11.035397591387458,38.98070861037221,Open Play,Head,Normal,From Free Kick,1,0,0.04621269
3888717,FIFA World Cup,1974,Argentina,Rubén Hugo Ayala,55,97.3,29.9,24.845522735495024,16.804962332342456,Open Play,Right Foot,Normal,Regular Play,1,0,0.050640278
3888717,FIFA World Cup,1974,Netherlands,Johan Cruyff,69,106.1,32.6,15.74706321826391,25.61177021289632,Open Play,Right Foot,Normal,From Counter,0,0,0.46885765
3888717,FIFA World Cup,1974,Netherlands,Johnny Rep,71,113.8,43.1,6.931810730249351,57.130694211864416,Open Play,Head,Normal,Regular Play,0,1,0.197215
3888717,FIFA World Cup,1974,Netherlands,Ruud Krol,82,100.5,27.2,23.325736858671796,16.457361385499514,Open Play,Right Foot,Normal,From Free Kick,1,0,0.06032399
3888717,FIFA World Cup,1974,Netherlands,Ruud Krol,87,88.0,36.4,32.20186330012597,14.076378390234906,Open Play,Right Foot,Normal,From Free Kick,0,0,0.022694668
3888717,FIFA World Cup,1974,Netherlands,Ruud Krol,90,86.9,38.5,33.13397048347812,13.753524832455069,Free Kick,Right Foot,Normal,From Free Kick,0,0,0.02663193
3888717,FIFA World Cup,1974,Netherlands,Rob Rensenbrink,91,108.1,31.5,14.62395295397247,25.69445389098976,Open Play,Left Foot,Half Volley,From Corner,0,0,0.2807397
3888717,FIFA World Cup,1974,Netherlands,Johan Cruyff,91,108.5,19.7,23.33109513074772,9.877888654776077,Open Play,Right Foot,Volley,From Corner,0,1,0.029489996
3888716,FIFA World Cup,1974,Sweden,Bo Göran Larsson,0,92.4,27.7,30.216717227389207,13.82790977167622,Open Play,Left Foot,Volley,From Free Kick,0,0,0.013804242
3888716,FIFA World Cup,1974,Sweden,Ove Grahn,2,89.6,43.1,30.557650433238486,14.841699143736676,Open Play,Left Foot,Volley,From Corner,0,0,0.016807035
3888716,FIFA World Cup,1974,Netherlands,Wim Jansen,2,88.6,41.3,31.426899306167645,14.495258997007936,Open Play,Right Foot,Normal,From Free Kick,0,0,0.019297475
3888716,FIFA World Cup,1974,Netherlands,Willem van Hanegem,3,97.2,42.2,22.90589443789524,19.726571326621766,Open Play,Right Foot,Normal,Regular Play,1,0,0.045143
3888716,FIFA World Cup,1974,Netherlands,Johan Neeskens,9,114.5,34.3,7.920858539325143,43.270412751945784,Open Play,Head,Normal,Regular Play,1,0,0.118816614
3888716,FIFA World Cup,1974,Netherlands,Willem van Hanegem,11,100.5,40.5,19.50640920313116,23.170127634959723,Open Play,Left Foot,Normal,From Throw In,1,0,0.07121032
3888716,FIFA World Cup,1974,Netherlands,Johan Cruyff,13,110.4,56.1,18.744865963777922,12.89837935515107,Open Play,Right Foot,Normal,Regular Play,0,0,0.043581992
3888716,FIFA World Cup,1974,Sweden,Roland Sandberg,14,108.9,34.6,12.343824366864585,33.07095228337219,Open Play,Left Foot,Volley,From Free Kick,0,0,0.18520795
3888716,FIFA World Cup,1974,Sweden,Roland Sandberg,20,108.0,38.7,12.070211265756702,36.50983296978464,Open Play,Right Foot,Volley,From Free Kick,1,0,0.07650285
3888716,FIFA World Cup,1974,Sweden,Inge Ejderstedt,20,106.1,51.3,17.913681921927722,20.03740529371582,Open Play,Right Foot,Normal,Regular Play,0,0,0.2361125
3888716,FIFA World Cup,1974,Netherlands,Piet Keizer,22,99.9,39.0,20.124860247961966,22.458096302381858,Open Play,Right Foot,Normal,From Free Kick,0,0,0.055139683
3888716,FIFA World Cup,1974,Netherlands,Johnny Rep,28,111.9,42.0,8.343260753446456,50.39854180549024,Open Play,Right Foot,Normal,From Counter,0,0,0.33267343
3888716,FIFA World Cup,1974,Netherlands,Johnny Rep,32,93.5,47.0,27.408940147331492,16.084244621339245,Open Play,Right Foot,Normal,Regular Play,1,0,0.03841314
3888716,FIFA World Cup,1974,Netherlands,Johan Neeskens,33,87.6,44.1,32.65838330352561,13.859405203787052,Open Play,Right Foot,Normal,Regular Play,0,0,0.031021086
3888716,FIFA World Cup,1974,Netherlands,Willem van Hanegem,35,93.7,34.6,26.84864987294519,16.620534115940522,Free Kick,Left Foot,Normal,From Free Kick,0,0,0.05494924
3888716,FIFA World Cup,1974,Sweden,Inge Ejderstedt,46,110.3,52.5,15.822136391777189,18.32191637950215,Open Play,Right Foot,Normal,From Corner,0,0,0.050225392
3888716,FIFA World Cup,1974,Netherlands,Piet Keizer,48,100.6,25.7,24.100829861230924,15.363637369040672,Open Play,Right Foot,Normal,From Throw In,1,0,0.03162796
3888716,FIFA World Cup,1974,Netherlands,Piet Keizer,49,91.6,33.3,29.179616172938264,15.213619166320433,Open Play,Right Foot,Normal,From Corner,0,0,0.02375079
3888716,FIFA World Cup,1974,Netherlands,Johnny Rep,49,99.4,47.7,21.992044015961767,19.41247291216884,Open Play,Right Foot,Half Volley,From Corner,0,0,0.044817958
3888716,FIFA World Cup,1974,Netherlands,Johan Cruyff,52,102.9,31.4,19.140794131905807,21.32788038844793,Open Play,Right Foot,Normal,Regular Play,0,0,0.06259338
3888716,FIFA World Cup,1974,Netherlands,Willem van Hanegem,54,96.3,40.7,23.71033529918968,19.143846609337007,Free Kick,Left Foot,Normal,From Free Kick,0,0,0.088427626
3888716,FIFA World Cup,1974,Netherlands,Wim Jansen,57,90.4,47.4,30.510981629570683,14.510893781301087,Open Play,Right Foot,Normal,From Throw In,1,0,0.019374717
3888716,FIFA World Cup,1974,Netherlands,Piet Keizer,57,114.3,34.4,7.990619500389194,43.620753326766334,Open Play,Head,Normal,From Throw In,0,0,0.11186931
3888716,FIFA World Cup,1974,Netherlands,Piet Keizer,59,106.5,22.8,21.865269264292174,13.155069206746376,Open Play,Right Foot,Volley,From Keeper,0,0,0.022790028
3888716,FIFA World Cup,1974,Netherlands,Johan Neeskens,60,99.9,41.3,20.141995928904358,22.422272447526925,Open Play,Right Foot,Normal,Regular Play,1,0,0.05532811
3888716,FIFA World Cup,1974,Netherlands,Willem van Hanegem,60,99.0,29.7,23.389955108977873,17.553754976571707,Open Play,Left Foot,Normal,Regular Play,1,0,0.03335649
3888716,FIFA World Cup,1974,Netherlands,Johan Neeskens,62,97.5,42.7,22.66142096162551,19.88910842122543,Open Play,Right Foot,Normal,From Throw In,0,0,0.06967574
3888716,FIFA World Cup,1974,Netherlands,Johnny Rep,65,115.4,43.5,5.780138406647366,64.6812706549332,Open Play,Right Foot,Normal,Regular Play,1,0,0.57732105
3888716,FIFA World Cup,1974,Netherlands,Johnny Rep,66,96.0,31.8,25.362176562747923,17.019502921853043,Open Play,Right Foot,Normal,From Free Kick,0,0,0.037235077
3888716,FIFA World Cup,1974,Netherlands,Johan Neeskens,74,107.0,39.9,13.000384609695207,34.20371696083725,Open Play,Right Foot,Half Volley,Regular Play,0,0,0.08614307
3888716,FIFA World Cup,1974,Netherlands,Johan Cruyff,75,95.9,39.4,24.10746772267879,18.83637166138965,Free Kick,Right Foot,Normal,From Free Kick,0,0,0.06604757
3888716,FIFA World Cup,1974,Sweden,Ove Grahn,77,108.9,30.8,14.417003849621455,24.837606828302853,Open Play,Left Foot,Half Volley,From Free Kick,1,0,0.06929496
3888716,FIFA World Cup,1974,Sweden,Örjan Persson,78,95.0,36.8,25.203967941576185,17.89924004113869,Open Play,Left Foot,Half Volley,From Free Kick,1,0,0.038392883
3888716,FIFA World Cup,1974,Netherlands,Johan Cruyff,81,116.2,50.5,11.166467659918242,15.626016189560069,Open Play,Right Foot,Normal,From Counter,0,0,0.08235868
3888716,FIFA World Cup,1974,Netherlands,Johan Neeskens,86,91.5,36.4,28.726468630863767,15.735515674226784,Open Play,Right Foot,Normal,From Throw In,0,0,0.033477157
3888716,FIFA World Cup,1974,Netherlands,Theo de Jong,87,110.9,43.7,9.823441352194246,42.12454631601475,Open Play,Left Foot,Half Volley,From Throw In,1,0,0.22359347
3888716,FIFA World Cup,1974,Netherlands,Wim Jansen,87,103.2,50.5,19.811360377318866,19.645629112815804,Open Play,Right Foot,Normal,From Throw In,1,0,0.047952093
3888716,FIFA World Cup,1974,Netherlands,Johnny Rep,88,106.7,51.3,17.45222048909536,20.23902739020538,Open Play,Right Foot,Volley,From Free Kick,1,0,0.04499521
3750180,FIFA World Cup,1974,Germany,Heinz Flohe,3,100.7,52.2,22.832652057962953,16.99016075584856,Open Play,Right Foot,Normal,From Throw In,0,0,0.04850254
3750180,FIFA World Cup,1974,Germany,Gerhard Müller,5,109.2,33.5,12.605157674539416,31.159714218983794,Open Play,Left Foot,Normal,From Throw In,0,0,0.1122327
3750180,FIFA World Cup,1974,Germany,Franz Beckenbauer,8,90.0,44.8,30.38157336281319,14.820646105138337,Open Play,Right Foot,Normal,Regular Play,0,0,0.023151357
3750180,FIFA World Cup,1974,Germany,Jürgen Grabowski,9,117.4,37.1,3.8948684188300846,92.28510961261954,Open Play,Left Foot,Normal,From Throw In,0,0,0.65723395
3750180,FIFA World Cup,1974,Germany,Georg Schwarzenbeck,14,108.7,48.3,14.020698984002184,26.592965674587873,Open Play,Head,Normal,From Corner,1,0,0.035504673
3750180,FIFA World Cup,1974,Germany,Paul Breitner,15,99.3,25.9,25.045957757690164,15.157524512914598,Open Play,Right Foot,Normal,Regular Play,0,0,0.029826418
3750180,FIFA World Cup,1974,Germany,Franz Beckenbauer,18,107.7,32.2,14.564683312726023,26.64328895560921,Open Play,Right Foot,Volley,From Free Kick,0,0,0.069916554
3750180,FIFA World Cup,1974,Germany,Wolfgang Overath,18,95.7,49.7,26.16447973876033,16.21260833282129,Open Play,Left Foot,Normal,From Free Kick,0,0,0.02718919
3750180,FIFA World Cup,1974,German DR,Lothar Kurbjuweit,19,83.4,26.3,39.08004605933826,10.96502539853569,Open Play,Right Foot,Normal,From Corner,0,0,0.006580055
3750180,FIFA World Cup,1974,German DR,Hans-Jürgen Kreische,26,114.9,42.4,5.636488268416775,68.86750549604518,Open Play,Right Foot,Volley,From Throw In,0,0,0.6207558
3750180,FIFA World Cup,1974,German DR,Jürgen Sparwasser,27,110.7,13.1,28.46225570821821,5.352472373427738,Free Kick,Right Foot,Normal,From Free Kick,0,0,0.006398747
3750180,FIFA World Cup,1974,Germany,Georg Schwarzenbeck,28,85.7,47.7,35.15366268257121,12.678125675426834,Open Play,Right Foot,Normal,Regular Play,0,0,0.011188825
3750180,FIFA World Cup,1974,German DR,Reinhard Lauck,28,91.8,38.2,28.257388414359884,16.083016222086158,Open Play,Right Foot,Normal,From Keeper,0,0,0.02665534
3750180,FIFA World Cup,1974,German DR,Lothar Kurbjuweit,28,95.7,37.9,24.39057194901341,18.562529706727823,Open Play,Right Foot,Normal,From Keeper,0,0,0.042691007
3750180,FIFA World Cup,1974,Germany,Gerhard Müller,32,114.4,56.2,17.140595088852663,9.161050144942994,Open Play,Left Foot,Normal,From Free Kick,0,0,0.013159057
3750180,FIFA World Cup,1974,Germany,Gerhard Müller,33,107.7,36.4,12.816005617976295,33.57396681454467,Open Play,Left Foot,Volley,Regular Play,0,0,0.077706255
3750180,FIFA World Cup,1974,German DR,Reinhard Lauck,34,101.9,17.0,29.267900505502606,9.773619227105826,Free Kick,Right Foot,Normal,From Free Kick,0,0,0.0069802133
3750180,FIFA World Cup,1974,German DR,Reinhard Lauck,37,112.3,26.0,15.97779709471866,14.4361083806611,Open Play,Left Foot,Normal,Regular Play,1,0,0.06773379
3750180,FIFA World Cup,1974,Germany,Paul Breitner,38,100.6,20.1,27.79154547699714,11.595604952623288,Open Play,Right Foot,Normal,From Corner,0,0,0.011560993
3750180,FIFA World Cup,1974,Germany,Georg Schwarzenbeck,39,95.5,46.6,25.373411280314677,17.33817404604992,Open Play,Left Foot,Normal,From Throw In,0,0,0.031834744
3750180,FIFA World Cup,1974,German DR,Gerd Kische,40,115.2,53.9,14.70544116985274,10.855279216103227,Open Play,Right Foot,Normal,From Free Kick,1,0,0.022888485
3750180,FIFA World Cup,1974,German DR,Reinhard Lauck,45,85.6,47.4,35.18692939146581,12.690334084249141,Open Play,Right Foot,Normal,Regular Play,0,0,0.010847062
3750180,FIFA World Cup,1974,German DR,Lothar Kurbjuweit,48,94.4,37.7,25.70311265197271,17.624624207678256,Open Play,Right Foot,Normal,From Corner,0,0,0.038047366
3750180,FIFA World Cup,1974,Germany,Jürgen Grabowski,48,100.3,32.8,20.974508337503412,20.39309495791851,Open Play,Right Foot,Normal,From Keeper,0,0,0.056715414
3750180,FIFA World Cup,1974,German DR,Harald Irmscher,51,88.0,37.6,32.089873792210525,14.172337700131976,Open Play,Right Foot,Normal,From Free Kick,0,0,0.0287213
3750180,FIFA World Cup,1974,Germany,Paul Breitner,52,100.5,27.1,23.380761322078456,16.381940819593705,Open Play,Right Foot,Normal,Regular Play,0,0,0.03504701
3750180,FIFA World Cup,1974,Germany,Heinz Flohe,54,86.9,39.0,33.11510229487446,13.768829133349934,Open Play,Left Foot,Normal,From Counter,1,0,0.02029041
3750180,FIFA World Cup,1974,Germany,Paul Breitner,56,106.5,31.2,16.114899937635357,23.90225139617794,Open Play,Right Foot,Volley,Regular Play,0,0,0.08412032
3750180,FIFA World Cup,1974,Germany,Paul Breitner,58,104.0,31.0,18.35755975068582,21.739834249968187,Open Play,Left Foot,Normal,From Corner,0,0,0.058101475
3750180,FIFA World Cup,1974,Germany,Ulrich Hoeneß,61,100.6,47.2,20.692993983471805,20.63217158251638,Open Play,Left Foot,Normal,Regular Play,0,0,0.05079508
3750180,FIFA World Cup,1974,German DR,Reinhard Lauck,63,88.7,24.9,34.7519783609509,11.866363868830621,Open Play,Right Foot,Normal,From Free Kick,0,0,0.0066956887
3750180,FIFA World Cup,1974,Germany,Günter Netzer,69,98.3,46.4,22.624102192131296,19.295450413176475,Open Play,Right Foot,Half Volley,From Corner,0,0,0.033705223
3750180,FIFA World Cup,1974,Germany,Bernhard Cullmann,72,107.9,40.5,12.11032617232087,36.53304992532794,Open Play,Head,Normal,From Throw In,1,0,0.05260006
3750180,FIFA World Cup,1974,German DR,Jürgen Sparwasser,72,112.6,44.0,8.41189633792524,47.23117460803123,Open Play,Right Foot,Normal,From Counter,0,1,0.18225113
3750180,FIFA World Cup,1974,Germany,Gerhard Müller,73,105.6,38.2,14.512063946937394,30.624835048943112,Open Play,Right Foot,Half Volley,From Kick Off,0,0,0.0574994
3750180,FIFA World Cup,1974,Germany,Bernhard Cullmann,76,108.2,36.6,12.280065146406997,35.00342915490192,Open Play,Head,Normal,From Free Kick,1,0,0.039495904
3750180,FIFA World Cup,1974,Germany,Franz Beckenbauer,77,94.3,31.7,27.007036120240965,16.077269481095087,Open Play,Right Foot,Normal,From Corner,0,0,0.025002094
3750180,FIFA World Cup,1974,Germany,Heinz Flohe,82,90.0,37.5,30.103986446980738,15.087527901847524,Open Play,Left Foot,Volley,Regular Play,0,0,0.01420412
3750180,FIFA World Cup,1974,Germany,Ulrich Hoeneß,83,100.3,47.2,20.974508337503412,20.39309495791851,Open Play,Right Foot,Normal,From Free Kick,0,0,0.057030406
